tid,text
927661028070092801,"Totally. Add a heaping of your favourite spice for a little sinus-clearing kick, too! https://t.co/kQg1M7Nr7G"
923567746457178112,Raid on Weezing! Available until 11:44:31 (33m 6s). https://t.co/mTCsw7s7Sb
926997937346969600,"""you're out of breath all the time""

First of all, I have asthma"
924336993034817536,#recommended 5 Asthma Superfoods - If You Have Asthma Keeping An Emergency Inhaler And O.. [https://t.co/wa7FuE5lIO] https://t.co/YBfDMefsaV
927083153944141827,RT @Chris_suxx: Call It What You Want is Taylor's verse in I Don't Wanna Live Forever on steroids.
926404128955293696,@a_jiger yup ... asthma on the rise ... air is unbreathable
924815972673966080,RT @hannah_lynell: @OgxChiefPotters I got asthma...
925461333851586560,"In Today's Health News - Obese children with asthma spend longer in hospital ....
Umbilical Cord Blood Improves... https://t.co/aGDubY7nEW"
926651126715469825,RT @shellysharmaa: I literally be having an asthma attack doin this https://t.co/iX8YYZx33y
926156166513745922,"Know there's people out there with worse out there, but seriously asthma, go do one! Feeling wheezy while doing the boys bath of all things."
926753383746215947,RT @ongbokki: Snow White and the seven dwarfs mold by Ong's team.... HAHAHAHAHAHA OH MY GOD https://t.co/gwEBuH7BYX
926079152624685056,I'm going to guess that Phalen hasn't rushed a child or sibling to the hospital during a life-threatening asthma ep https://t.co/4o4qqVDJ22
927463193932455938,@democraticbear @HuffPostPol Hellfire Trump is crazier than a Shithouse Rat on Steroids!!!!!
926499690291458048,"Well said @alvaros_views - We pick the fruit, we should get to eat it in a pollution free environment free of asthma https://t.co/uXCb3cpFsL"
927196501415211008,"We need to see GSP v McGregor. Two of the GOATs. Also just throwing it out there, steroids or not I'll buy Jones v Lesnar too lol @danawhite"
924738480428736512,"She says she has asthma but she fucking doesnt, shes just fat"
926638092475359232,Ask the kids lining up at school to get their asthma meds. https://t.co/LrHiXN0e21
923254275492499456,RT @STFTrust: Every 10 seconds someone has a potentially life-threatening asthma attack-listen to your GP-get a flu jab-do 
927526187546611712,"Scientists identify genetic risk factors for asthma, hay fever and eczema https://t.co/t23saHJApa"
925389052509065216,"@Bradwango @mmbangor @CochraneUK evidence is that its not that effective in acute severe asthma, but still controv https://t.co/tEhk6YOkqD"
924686928447807488,Chula Vista: Weezing TTH: 10:48:37am [29m 59s] https://t.co/mZc1fdaJcj | https://t.co/IdsqT1RvCz
926866388693798916,Anabolic androgenic steroids may be associated with early coronary artery disease #Science https://t.co/AzNmpbDAQR
927505103996772353,Tests to Diagnose Asthma https://t.co/98Ff8xsUJe
924811868321013760,Children with family history of #asthma or prior pediatric #eczema experience more severe hospitalizations https://t.co/M3ovPD5lY1
925880720597364736,"FreeMalaysiaToday ""Both fish and fish oil supplements can prevent childhood asthma, says review"" https://t.co/ixOJHflAPR -

Carried out by"
924745006023413760,fuck asthma attacks. this is my 4th one this month an im so over it. to damn scary..
923919090023940097,This is the first day in like two weeks that I haven't woken up having an asthma attack 
927234069670383617,NEW VIDEO:  WINTER IS COMING!  That means all the joys of worse asthma than usual.  Put short: I CAN'T... https://t.co/TTZ6g5ICxV
922916468089434112,@ToddnaVon @jessels46 @BRZ2017alive @CNN So is it discrimination against people with asthma for not being allowed i https://t.co/IME80gMUFb
927311304670396416,"@pinchheenataa I had an asthma attack someone almost killed me in the pit 

COME OUTSIDE"
927252014534455296,"Congestion Regression, Essential Oil Blend, Cold, Flu, Breathing, Sick, Sinus, Pressure, Topical, Stuffy, Nose,... https://t.co/VP0bMEmvfp"
927069486695432192,"// ASTHMA //
""MY VOICE ONLY TELLS ME TO HURT MYSELF SO THAT YOU ARE IN THE CLEAR"" https://t.co/bzaFAA2Yso"
924356227685142530,You got asthma cuz? Yo lungs feel like they be caving in? You get them extreme bubble guts? https://t.co/rgOvvnZ4P6
926737265295945728,golf on steroids - love it ! https://t.co/n1rmD0TEMG
926174007208108032,Everything you wanted to know about asthma but were afraid to ask! Stay tuned next week for more info  https://t.co/d7aCrn8iQb
926344548187623424,"@PDdxInTheBin 1. Diagnosis was severe enough exacerbation of asthma to need admission, where was chest X-ray? Knife would have been seen"
927485555201282049,I Cut Dairy To Heal My Asthma (And It Changed My Life) https://t.co/wALO7FlRD9 https://t.co/TJOcQ9JtU8
926942696899534848,@BCFC Got 1 leg and asthma and Id still play better than half the squad  they get worse every week. Excuse after excuse 
925261314863251456,"Arka with Tulsi: An Ayurvedic formula used for treating cold, cough and asthma #ProtectWithPen"
926808172534181890,destructing histamine purporting carbide's dankness's impugn soubriquets postludes #nonsense #nonsenseengine
926095682209009665,"@shonfaye Asthma kills 3 people a day in UK.  You cant buy it OTC because it needs managing, not ad hoc puffers. https://t.co/bcKAcvAbZx"
926752089908305921,The moon is on steroids tonight
925436715740909568,Flowers+scented candles add a spark of colour to homes. They can also release allergens which may trigger #asthma https://t.co/RHVYwZw0SK
927085686141763584,Cross Faded hiccups are worse than asthma
927364992671686656,so I might have a sinus infection now 
922902714421534720,"@InsaneMia ""Call me wheezy cause I have asthma"" - J to the Lo "
927501339135041536,@benshapiro The Raid its die hard on steroids
925118633860304898,Do you like girls with asthma- @Sos_Aislinn
926639429384409088,@LesterAnxiety I hope you feel better soon xx asthma sucks :(
924670622810148865,"@hilliatfields And once again I came back, realising that the sea air is *very* good for my lungs/asthma and wishing I lived there."
926270718538633216,Get Control Of Your Asthma With These Handy Tips - https://t.co/OHgZ0WXk0U
927091708466167808,RT @savechildrenuk: Its not malaria... Pneumonia takes more lives than any other disease.It can be stopped #fightingforbreath 
924858451481698305,Im getting sick again on top of my asthma acting up  this weather is trying me.
925501655574970370,"Can't breathe in the cold, but is it asthma? - Asthma Message Board - HealthBoards https://t.co/2HxOYoaotY"
925112752187871233,I would waste my breath on these niggas but ain even got my asthma pump..
926923278408486913,San Juan Capistrano: Weezing  til 14:53:32(28m 26s). https://t.co/QbrpHGZRhV
927423568324870144,#Hidradenitis suppurativa 1st stage: Solitary or multiple isolated abscess formation without scarring or sinus tracts.
926748429501456384,UX Framework. Your wireframing workflow on steroids.https://t.co/3Rwv8PVzyK https://t.co/K9poojkNJA
926589779793231876,Raid on Weezing! Moveset: Infestation/Sludge Bomb Available until 05:21:39pm (1h 1m). https://t.co/BO8ON0LvTh
924994317772558336,Matt Weirauch contributes to new research on nasal DNA #methylation steroid response in #pediatric #asthma https://t.co/mUpNVAeg3d
927226038672904192,My Asthma Bible https://t.co/PcOEhFZquH via @blogasthma
925154622087618560,@BackRowBaptist Just got your book. 3 pages in and nearly collapse from asthma attack from laughing so hard. Oh. My. Ga!  
925984939304140800,My dog had an asthma attack .. .  my heart couldn't take it. She's ok now  https://t.co/jGeYWl7G4H
923927842676707328,Did you know 15% of children in Central Ohio suffer from asthma? Learn more about asthma management: https://t.co/fBGzZBooKa
922909017235689472,I have a super important call and am literally trying to not have an asthma attack about its life changing possibil https://t.co/z7hJKp44R8
926287881605402624,Carly makes my asthma flair up.
927351709881524224,"you have asthma, &amp; an inhaler, yet you still smoke cigarettes?? haha shouldnt that be a sign your body cant handle it?"
927628091324796928,Asthma https://t.co/Otgm2Pz2xE https://t.co/mZNfeB08aH
925406684008407040,Fish oil or fish consumption? New recommendations for pregnant women trying to prevent childhood asthma https://t.co/5DUUGZQzwl
926999715647856641,I have a cough that would probably be productive if I could just cough like 1psi harder
926049664167825408,"@pokejungle Alola Arbok and Weezing
Pokemon following us"
924437733984100353,Rancho Hills: Weezing  til 18:08:50(28m 24s). https://t.co/ILV26UlKBx
924361413774028801,An intriguing finding that seems worth sharing now with our patients who have #asthma. Vit D story continues. https://t.co/kexOaG8Xa9?amp=1
923755880377667584,@iammissscandal Do to my asthma I can not read all of this thread. https://t.co/m4qKSZRod4
926833618311249920,"@websterdefines @grayson2gayson Warning Whole Foods  sells pastries full of Mold, please watch this video  https://t.co/DsCEcQ9zBl"
926375232012800002,The occurrence of #asthma has increased significantly since the 1970s.
923899592604815360,"Happy birthday asthma weazer!!! Love &amp; miss you so much girly, I wish I was competing with you this yr :((  https://t.co/IKr7XFMryY"
926481355793489921,"Bill encourage states to identify students w #asthma and #allergies, have action plans, and ensure support and care https://t.co/BgDXGRGeCZ"
926981600558174209,Cancerthought 221: Melanoma vs Godzilla? NO. Melanoma vs PNEUMONIA. #ForTheLoveOfPizza #WhyNow #WhyEver
927664502564380673,RT @WaydeDe: @dallascowboys @EzekielElliott @NFL like Ezekiel Elliot is hypocrisy on steroids. Socialist Roger Goodell is being 
926801943976185857,"Low price: $4.78,  Butterfly Lace Silicone Fondant Mold $4.78 https://t.co/wmsY5t9Uiv via @mrchnds https://t.co/P41xASfIYC"
925737900838449152,i have asthma breathe i will never not laugh @ this https://t.co/1XUMD50zrH
927472467714674688,"""1984 onsteroids...""
https://t.co/eljzDlbxjn
History's Prisoners: Invasion ONSALE NOW 0.99 https://t.co/yFmNVv9ZbH"
926603793466195968,#Bendigo #pollen forecast for today(4 Nov) is MODERATE. Yesterday's #pollen count was LOW (16 grass grains/m3).
927174467733938176,RT @EliteEmir: I think I have asthma https://t.co/OniFL2ccar
926052396135936001,RT @KendraWrites: Read this entire thread.  Ozone is deadly. It literally kills people through asthma and cardiac arrest.  https://t.co/E
926139228672724993,I'm not sure I don't have asthma.
926862697152565250,How can i tell if i have mold growing in my lungs? What are the symptoms? https://t.co/Gb0OeMTI8K
925170832837697536,Weezing unknown/unknown (IV: ?% - CP: ? - L: ?) until 08:51:29pm https://t.co/RT1agMcGS0
926889070072160258,"RT @AlasscanIsBack: Wow. @donnabrazile was willing to go for Clinton's back during pneumonia.  Biden &amp; Bernie called too?
Burn a lot more c"
924821294218076161,"MSNBC 7:11pm Once your asthma IS well controlled,
For commercially insured patients Restrictions apply"
927578903824257026,public transport is great until it smells like a landfill on steroids
926250243078967296,@JackDromeyMP Have you seen this? Man died in 2015 because he couldn't afford prescription charges for asthma meds https://t.co/DyYsZLWFPo
924858055392661504,RT @nohtaejbj: lmaooo u got asthma? Just breathe   SHUT https://t.co/hycsQ86Qkc
925746130431987712,@LungAssociation i would do anything to help find or create a cure for lung disease copd asthma etc......
927227768777064448,@BanifamNo1 From when did having lies on your head become a https://t.co/w4lDauQ2vd educate urself abt what asthma is..#stupidity
925245278499811329,RT mikandynothem: Wife and I saw #LetThereBeLight and were moved to tears. We lost our son to Asthma and often thi https://t.co/of2d7Ra4eD
926653331132514306,"Um, Im sorry, but my horrible childhood asthma begs to differ. https://t.co/J0OdOEorNv"
926456563925159936,"@FDRLST Ah, never mind, I see you are a woman. A woman irresponsible enough not to take asthma medication, thus passing on the cost..."
927674313729339396,RT @tracemercies: illl mention this again when more people are on but would yall be willing to tag mentions of mold in/around food (mold in
926155742180147204,@PatrickFong It makes sense. Fossil fuels cause pollution which causes a higher rate of asthma Men with asthma have https://t.co/aHtmPqTcx2
927399519892914176,i was happy bc i havent had an asthma attack all day but i feel that bitch sneaking up on me rn
925381744521510918,ugahgsfg im gonna go use my nebulizer n see how my asthma is after then decide whether to go to class ir not
925118242309406722,"When your baby has asthma, what can you do? #Africanrubiz https://t.co/eIQlQAqXab"
926614518628839426,"triggering an asthma attack, breathing into a paper bag, reapplying makeup&amp;running back to work in a daze on injured knees by yourself (2/2)"
924440193893130240,@GMTminus7 I followed what shes on about her daughter passing away. 30 years old with asthma smoking. Died from shot reactions
924971808889167873,RT @sherijoychale: Do You Suffer From #Allergies or #Asthma? These Products can help you everyday! Visit:https://t.co/fU8vVweO6u https://t.
927081717826863104,@JonnyBones Have another line of coke and shot of steroids you sad excuse for a man. Try cheat ya way to the top  LOSER
926794426701238273,@WyzeeQue the crack his mom was taking while carrying him turned into steroids. he was born with steroids type of blood.
927575508493070336,So i think i might have found a 100% organic and natural substitute for my asthma inhaler. Ginger shots.  for my asthmatic followers !
926413382902837248,You shouldn't pay a copay on asthma medicine or anything you need to not die on the daily. Let's figure that out
927025774187696135,@Nicole_Stapler I always knew I had seasonal allergies &amp; asthma but I finally had allergy tests done a few years ag https://t.co/peouyXQJE5
927168733973483523,Child deaths from pneumonia are 'untold horror' of Syria crisis @DFID_UK announces new #UKaid package https://t.co/U5WYJ3in1v
925995421327151104,early LGG supplementation for the first 6 mo does not prevent development of eczema or asthma at 2 years https://t.co/vo5uW0SY94 #allergy
926130085203099648,Obese children may have more asthma complications https://t.co/kIHlCNsjso https://t.co/iOwKSUcCqY
923887973111910400,"Dogs may prevent childhood eczema, asthma:Study https://t.co/UzDKUhd8fo https://t.co/jcThVMY4aG"
927143558515216385,RT @HugeHashTag: @Corp125Vet @Missyblueblue @momofmonday L Ron Hubbard was a contemporary of Aleister Crowley! #SpiritCooking on steroids!
927270883844132871,Here you can read tips and tricks about buying steroids https://t.co/KiHF3Y8eye - best steroid source online! Pro ahttps://t.co/h36VQvPNXk
923906380385398784,RT @Startups_Ignite: Support @BreathDaily https://t.co/dXAi9FtH2t and help them win the AMIA Pitch 2017. #investors #allergy #asthma @medst
927359896714141696,dander discourse
927352721853878272,Azithromycin Overprescribed For Childhood Pneumonia https://t.co/6ULO6lYalF
925802909392101376,Prognostic Nomogram for Inpatients With Asthma Exacerbation
927070257684140032,AZ experimental asthma drug fails in Phase III https://t.co/uIG4lbjuTS #pharma #Respiratory
927054080257773568,"My mom was unconscious after an asthma attack and I had to do like first aid and shit, twas a crazy night but shes all good now!!"
924328990386610176,Raid on Weezing! Available until 01:38:16pm (1h 1m) in North East SF. https://t.co/RHdNpyKe6a
926959253851721729,Don't miss out! Our FREE asthma screening is November 13-17 from 11:00am-2:00pm ! https://t.co/2KI0azPLvZ
927681848506925056,HEALTHeWeather Introduces Climate Science-based Solution for Asthma Triggers https://t.co/OvcS48TxKU https://t.co/d1kAO0sHd8
926302947016871937,Weezing until 12:58:08am (38m 1s). 2.2km N of downtown. https://t.co/WHPmkYanDk
927335760939900928,"A.J. Burgess is recovering after undergoing surgery, He was admitted to the hospital after suffering from pneumonia. https://t.co/dpsgc2EpRI"
924725569270542338,do you have asthma are you ok https://t.co/mvFpG0JO0Q
922904386657021952,RT @AstraZenecaUS: 41% of severe uncontrolled #Asthma patients have missed more than 10 days of work in the last year because of their 
927179708898447360,Lower Your Risk For Asthma With These Great Tips - https://t.co/8HIEOy4QOt
926940710967959552,@AhoyCaroline Heres overall concept linked. Like Myers-Briggs on steroids +. enjoyed breakdowns of how to better u https://t.co/ivMYu6RTuE
925331988873203712,HEY NICKI HEY NICKI... ASTHMA
926799375505821697,"@JohnJCarter2nd I see lots of smog
Where did the blue go?
Asthma in, asthma out
Can I breathe?
No, thanks, Trump."
927480122361438208,The weed Fazul smokes is laced with steroids. 
926432993744506880,"@emilyt804 Oh, and beta blockers are a big no no for me, thanks to asthma and borderline hypotension."
927233558246240256,a reader is a sinus: Platonic and longlasting
926406407183831040,"@femifactor Ailments like Ulcer, Asthma, Infertility, Hernia, Diabetes, Low Sperm Count... Etc"
927264141563248640,"Arshi before making fun of someones Asthma look at urself,She has a disease still she aces the tasks while u just quit for eyelashes! #bb11"
924414094614155264,"RT @samuraichan12: Can't  even do that properly,  choked on air earlier and used to have asthma https://t.co/E61w308swe"
922885761078317056,@LuvgvsUwngs Hay just causes me to have asthma and hay fever.
926983738784866305,Sinus headaches really make me wanna curl up and die ahhhhhhhh I hate this
925382080959270912,"RT @BSeay05: Next up at ""Current Challenges in Asthma Management"" is Dr Francine Ducharme from @ChuSteJustine on Asthma Diagnosi "
923909938576945154,Dogs may protect against childhood eczema and asthma https://t.co/14GEinhbP9
926832408174956544,"@PlayWarframe yes I'd like to talk to HR/Facilities for PoE, there appears to be a black mold problem... and distressing sudden rock spawns"
927576610156490752,"RT @Lee365run: Day 311/1096.Yep,10km started before 4am &amp; feeling my chesty asthma too,not helped with the freezing cold outside - "
924565335147028480,RT @Juliet_M_Foster: A questionnaire based on https://t.co/AtgulLMoEf asthma management strategies for individualizing patient education 
926841037741584385,@SivaasThur Yeah sorry for being bratty. Ive been sick all night with my acid reflux acting up and sneezing and so https://t.co/3lOC3uIguF
927603935896055808,"@AsthmaIreland Is home triggering your #asthma?
 Everyday activities can cause indoor air pollution. https://t.co/kEDWNEgpku"
927267488454336512,Arham is my asthma sis
925224178428628993,My chest has been hurting all day like Im having an asthma attack 
926517310059409408,"I either just had an mild asthma attack or was out of breath from writing notes, Im not sure which is worse"
927273304456617985,So very possible it went from sinus infection last week to possible flu this week. Fuck
927584544852791297,Anyone else in Nova Scotia sneezing like crazy today?! It's like this warm wind has suddenly kicked up some weird allergen
927209841696890880,Compound in cannabis could ease asthma #MMJ #CBD - https://t.co/XlnQ0uZeLy
927481954370490368,"RT @mideastsoccer: A smart city on steroidswhat will it be like to live in Saudis $500bn digital oasis, Neom? (JMD quoted in Verdict) htt"
927571439284379648,@PANYgirl1 Well due to hepa (sp) records are sealed. The atf does checks now. If youre calling for stricter checks https://t.co/JhgiwhqeYt
926904367063511040,"RT @CandiceAiston: When Hillary got pneumonia, Bernie called up Donna to try to take over as the candidate, and Donna thought about re "
926813842172272641,Its that time of the year when SA House music is on steroids  
927370984964812801,hmmmm....opening with David and Japanese Vampire Brian Cage. Jesus Kitamura is made of beef and totally not steroids
926837433068654593,"Comments related to empowerment, setting the path for others, &amp; breaking the mold from @ecaballero715 resonated. Thank you #VLPowerSummit"
927505643552083969,And Bimbo wants a date. Steroids? Yes they WORK.  Pneumonia in Floridia l can explain.  Indited.U? https://t.co/UzjBvb4pni
925226412084289536,my asthma fucking up and all 
927596485751005184,Most people who have asthma can manage their symptoms by following their asthma action plans. Learn more. https://t.co/zNZiofHYCz
927178204602929152,"Brazile considered replacing Clinton w/Biden as nominee lol 

@cspanwj Hillary w/pneumonia said to play w/infant son that day.. bad liar."
925482535290892289,Miscreated | Asthma Guy | Zelduh: https://t.co/Iw3jDwmzIr via @YouTube
925711349799444481,Do you have Asthma? Find out here. Click link https://t.co/cKtrjMHT8x https://t.co/oxSVjgsZu3
926643873698295808,@ryynizzle why they play a vine for asthma 
923989557934145536,"I was almost late to the bus.. i had to run 3 blocks cause i lost track of time and i have asthma, ow"
926708928091533312,RT @ihateforeskin: why does sneezing feel so good (horny)
925218831324401664,Parents coming Friday? Test tmro? Perfect time for asthma and allergies to kick in
922901791427227648,Putting Together the Pieces to Manage Childhood #Asthma https://t.co/6MieBsH5IZ #health https://t.co/VAzB9rFT9X
926876587886350336,Seriously? This is just petty. She campaigned through pneumonia but all Donna sees is weak. Maybe she should just g https://t.co/xM3xAuQGcR
925378426491539457,"Actions of long acting muscarinic agonists on bronchial smooth muscle 
#CHEST2017 #Asthma https://t.co/aCpU0jjfXz"
925857820620283904,@corbynbesson IM WEEZING NICE JOB
925357001533571073,RT @SanofiGenzyme: Were excited to announce results from our Phase 3 study in severe steroid dependent #asthma w/@regeneron https://t.co/9
922613987971301376,@Shane_RossTD Does this include persons who cant give a breath sample because they have asthma??
927348425988952066,I wanna get them but they seem so thick n like. sharpies on steroids so idk if it'll fuck up multiple pages of my sketchbook
926179699142877184,"#mapart The Asthma Quilt,  recycled wool felt  fabric samples, at #PRATT  MANHATTAN GALLERY https://t.co/UkSpUEnAGC https://t.co/FUkkqAr686"
926682363836342273,Murrieta: Weezing til 22:57:11(29m 26s). https://t.co/WXPNR18ofH
927146691412873221,@peterdaou No minor inconvenience like pneumonia wd stop @hillaryclinton honoring 9/11 victims. Wow imagine a POTUS https://t.co/GORBj5R0zq
922935789314551808,This weather change has my asthma in a frenzy! Walking across campus was a struggle
922922104999198720,@NYUDocs I've had asthma but the last 2 years it's gotten worse. I don't know what my triggers. how do you figure out your triggers?
927546918045208577,ROLL UP! Simply Follow + Retweet &amp; you can win Ron Howard's lid-tating Flip-top Sinus Tingler - ends soon https://t.co/lPzeILkC6c
926875816402800640,"Anabolic androgenic steroids may be associated with early coronary artery disease, according to new research. https://t.co/NPRwPUM4c7"
926997924344561665,2many Malaysians children age 0-7 got ASTHMA(parents non smokers)STINKY smelly cigarettes butts-Malaysia SAMPAHland #Scotland
925666281457684481,AstraZeneca asthma therapy tralokinumab flops at Phase 3 : https://t.co/Ubo8Ia6pw4 #pharmaceutical
927009369862045696,"HEPA filter OLS-K07A High technology Home air purifier cleaner HEPA | Olansi Healthcare Co., Ltd https://t.co/htgxUQ0OYI"
927375745135071232,Doctors specializing in Asthma https://t.co/R6v5ePFT7Y
925637870139912192,AstraZeneca Says Asthma Drug Tralokinumab Disappoints in Phase 3 Trials https://t.co/0MlnLoKna7
924374290807574528,#HumanBody Breast Feeding Reduces Risk Of Asthma To Infants - In There Were 71 Million As.. [https://t.co/vbyaWkTZpX] #Breast
926760591284424704,Had to put that nasal spray to work
927343549816954880,Compound in cannabis could ease asthma  https://t.co/RYpfd1Aq0M
926984174455664640,Man my doc put me on a steroid inhaler for my asthma so I could actually exercise and my lungs feel great but it makes my throat hurt :(
925660304826077184,"The latest The Bronchial asthma, Asthma treatment, Respiratory problems, Asthma specialist Daily! https://t.co/TlHOqvdWL8 Thanks to @coujea"
926940149153443840,Allergies are brutal today! This sinus pressure is driving me insane.
927661496976465931,"Allow fights, steroids, uppers. Their fixed. Where should I send the bill? @nfl"
926887077974700032,"RT @JonnyBones: Dude the truth is I would never do steroids, I put that on my children and I put that on my Heavenly Father https://t.co/i8"
925576161907920896,"RT @NoMoreAsthma: Cure Your Asthma Naturally, Without Drugs and In a Few Days! https://t.co/6IvXb9f2ze Asthmatics"
927269502533894152,@ameenxh_ @tsamni use your asthma pump 
927523395864006656,not to be dramatic but i feel like absolute garbage and think i have a sinus infection
924807522719895552,"Note to self: When you're out of asthma meds, don't move a bunch of dusty books from one room to another. #wheeze"
926183811334975494,RT @dwesty: .@StradosLabs CEO @nick_delmonico on the spot during ReversePitch session. Nice add to the #PACTCapCon agenda.#asthma
927352792574038016,I cant afford to go to a hotel every night they do this just so I dont have an asthma attack. Dont know what to do.
927609107909103616,@ThaaaSocialist Lol  right Im just trying to be healthy and keep this asthma calm
923717886002245632,.@TheBreeMae has Vogmasks to distribute for asthma sufferers - READ AND HELP! https://t.co/4nlMV1sub0 #SocialJusticeOClock
926177393856917509,"8% of Hispanic children in America suffer from asthma, and theyre almost twice as likely to be hospitalized for as https://t.co/3VzBhbDMVu"
924762515141283840,"@GOP @EPAScottPruitt Which we then had to spend on asthma medication and higher premiums for natural disasters. 

Youre bad at your job."
925403333032136705,"@GOPLeader @POTUS Thanks to your moves I for one am very bullish on cancer clinics, asthma medication, and oceanfront property in Kentucky."
926588930454982656,Asthma feels
925623353909575681,My way high - dose VitD3 &amp; probiotics &amp; now hardly use my inhaler &gt;&gt; The way to beat asthma: targeted treatment https://t.co/QR2nHlNvcp
927203312444821505,@m_jones27 Prior to vaping I had got to a point of 25+yrs smoking and even though I couldn't breathe with Asthma wa https://t.co/AOOKotwvIs
925145947893415936,unknown: Weezing  til 17:12:23(29m 45s). https://t.co/nhE4GswNoC
926167380040044544,RT @ConversationUS: The Great London Smog of 1952 can help us understand the causes of #asthma https://t.co/esxBU6uxjM (via @UMassAmherst)
925678829577875456,How To Spot Those Terrible Asthma Symptoms - https://t.co/xjcrOjxz3m
927606090342260736,Omfg I HAD A WHOLE ASS BUG IN MY SHIRT.. a whole ass ant on steroids it looked like
926406131425140736,Asthma UK bonfire night WARNING: Charity alerts public to 'potentially fatal' attacks https://t.co/pyJ7WZfIKc https://t.co/c5vCdJpMYe
927548228425396224,With the power of the pepper in Sinus Buster Nasal Spray everyone had a blast at the Chile Pepper Festival! https://t.co/Ht99OmIWky
927197304549003269,@wiley_steve @deborahjuanita4 Boston Tea Party on steroids!
926893797321134083,"@bendreyfuss @jbarro Yeah, it was so obviously a tactical campaign error not to see an acupuncturist for pneumonia."
926890532911054849,@edatpost @kimmie8264 Over pneumonia? Bizarre overreaction.
926674896167485440,RT @jrolfe79: That's probably why cases of asthma in US have increased every year since the 80's.  https://t.co/Oay6WWhkjh
926973371606188033,Texas: Almost 850 Untested Rape Kits Found Growing Mold In Austin Police Storage | National Sexual Violence Reso... https://t.co/mSHj4y3viv
924551390269128704,Point Loma: Weezing TTH: 01:50:02am [29m 59s] https://t.co/wrn8g69Km9 | https://t.co/4m7EfkhzDQ
927220601592401920,Natural Home Remedies Kills Asthma Permanently https://t.co/zd4R1dSsBX via @YouTube
927383539389161472,"@terespeaks That happened to me last week, yung pedia pulmo ng anak ko wala, and we had several emergency ""asthma"" https://t.co/Padlik3pqJ"
927173123589509121,"FT Health: Pneumonia - the biggest killer of children via @FT
 https://t.co/fHjUamvsIr"
926272260893114368,Update: no it's not. I got asthma lmao
922623668622184448,Anime Visual for Asthma Attack drops tonight @CinemaxAnime #DeathByLove #TheArroganceClub
924902460690436096,"""Dogs may lower risk of childhood eczema, reduce asthma symptoms"" Just another reason to keep dogs close by! https://t.co/Ov7f8kvkNr"
927209211867615233,"Asthma 
Take it how you want  https://t.co/FVe7BLpvpJ"
923257299984039936,Coronado: Weezing TTH: 12:07:46pm [29m 58s] https://t.co/ZFVzSrYRSw | https://t.co/GczcRQK9qY
927293533475635200,"Anabolic steroids may hurt arteries, putting heart at risk.. https://t.co/uZufpLztqi"
926781663471747073,LIHAO Professionnel 2400 DPI 7 Boutons LED Optique USB Souris Gaming sans Fil Wireless Gaming Mouse dordinateur https://t.co/3vRr1602K6
926831864102424576,"@omegatails91 M: Coughing,Sneezing,Headache and Sore Throat."
926575739356483584,Complaint that kids study on vitamin D and asthma is unethical leads to changes #Seattle https://t.co/lJSkXCk59D
923253501920022528,"To Do Today:
3 asthma attacks
4 mental breakdowns
1 existential crisis 
2 anxiety attacks"
927149016026148865,RT @Its_Kayl: Mbali ema nyana tuuuuu... Lemme fetch my asthma pump quickly ... Wait ......... https://t.co/bZk0SSicEU
925343517525794816,Ah fhak my asthma is acting up i hate this []
927356374593560576,@Imaginedragons excited for ur show in dc but all that smoke pumped out pre show is making my asthma crazy. Hope I https://t.co/uTnV1WNshv
924360497981509633,RT @kevinrfree: I seriously don't know how I did theater before I had an asthma inhaler.
926855806632460288,RT @shermradio: #Tyrese then posted (and deleted) this video in which he claims #TheRock is on steroids and that The Rock's daughte 
927297975906459648,"@political_hippy Currently cant bend my neck and have no clue why, on top of a sinus infection. So, I feel ya. "
925340122492669953,"RT @BioStocks: $SNY $REGN Phase 3 study of Dupilumab in adults and adolescents with severe, steroid-dependent asthma met its primary endpoi"
925560550444150784,Yall I almost fucking died in the haunted house they had a smoke machine &amp; my ass got asthma omfg
927173752055582721,Tired of breathing problems and chest tightness due to #Asthma? Learn more on how to breathe better on our blog: https://t.co/1lkfxBzc4F
926772810147512322,"Mold Removal and Mold Remediation #moldremoval, #moldremediation https://t.co/DsgJkp9cdA https://t.co/7I7PmivsPa"
925151102642909185,"Scientists pinpoint genetic risk factors for asthma, hay fever and eczema https://t.co/i3GfzmxQAR"
924332930981400576,@cherina82 Virus. Low oxygen levels. Asthma/cold kicking my but. Medication is starting to work x
926797443194163200,"RT @foblyricbot: And oh baby, when they made me, they broke the mold"
926078888224198656,I'm going to guess that Phalen hasn't rushed a child or sibling to the hospital during a life-threatening asthma ep https://t.co/70deAk5QY4
927181849956302848,"Public purse is insurer of last resort.

Irony alert: Right-wing climate deniers, this is government on steroids.

https://t.co/mmofxj9FTX"
926966242078003200,"@Last0ne4Love My hungry eyes shoot up and down your scantily clad body, but theres almost no time before our lips mold together and our "
925611446884593664,Is your asthma getting worse and you can't figure out why? There could be mold in your home!!  https://t.co/k2T5akLzSr
927280549667807232,San Clemente: Weezing  til 13:25:27(20m 40s). https://t.co/74xcreEw7H
926706796798136320,@M_Taylor96 @chuckjrsince90 @Evan_Pinks24 @2188rj @SportsCenter Can't wait until they finally find out that nigga on steroids LMAO
926636810788265984,Bonita Area: Weezing TTH: 07:56:45pm [29m 59s] https://t.co/ATxeziexYR | https://t.co/cKHghSSywT
